enrollee_id,city_development,relevant_experience,enrolled_university,education_level,training_hours,target
3100.0,0.624,0.0,1.0,3.0,47.0,0.0
9567.0,0.92,1.0,0.0,3.0,94.0,0.0
14332.0,0.682,0.0,0.0,3.0,336.0,0.0
31835.0,0.624,1.0,0.0,3.0,7.0,1.0
26478.0,0.802,1.0,0.0,3.0,168.0,0.0
4399.0,0.92,1.0,0.0,3.0,56.0,1.0
3776.0,0.897,0.0,0.0,4.0,46.0,0.0
18075.0,0.92,1.0,0.0,3.0,44.0,0.0
21074.0,0.92,1.0,0.13410234078995575,3.0,50.0,0.0
23049.0,0.92,1.0,0.0,3.0,39.0,0.0
5822.0,0.91,0.0,0.0,1.0,41.0,0.0
29788.0,0.92,1.0,0.0,3.0,91.0,0.0
16569.0,0.939,0.0,1.0,3.0,42.0,0.0
25058.0,0.743,1.0,0.0,4.0,80.0,0.0
14414.0,0.92,1.0,0.0,3.0,95.0,0.0
32604.0,0.836,0.0,0.0,3.0,42.0,0.0
5337.0,0.5579999999999999,1.0,0.0,3.0,89.0,0.0
7040.0,0.92,1.0,0.0,4.0,28.0,0.0
29145.0,0.92,1.0,0.0,3.0,136.0,0.0
31503.0,0.91,1.0,0.0,3.0,2.0,0.0
19161.0,0.8270000000000001,1.0,1.0,2.0,10.0,0.0
28323.0,0.682,0.0,1.0,3.0,45.0,1.0
30006.0,0.624,1.0,0.0,3.0,23.0,0.0
14424.0,0.579,0.0,1.0,3.0,34.0,1.0
24219.0,0.926,1.0,0.0,3.0,8.0,0.0
15402.0,0.804,1.0,1.0,3.0,6.0,0.0
514.0,0.926,1.0,0.1272516684840187,3.0,131.0,0.0
26321.0,0.926,0.0,0.0,4.0,45.0,1.0
29708.0,0.89,1.0,1.0,2.0,52.0,0.0
11782.0,0.754,1.0,1.0,4.0,39.0,1.0
9200.0,0.698,1.0,0.0,2.0,27.0,0.0
28717.0,0.897,1.0,0.0,3.0,12.0,0.0
17618.0,0.698,1.0,0.0,4.0,124.0,1.0
31106.0,0.92,0.0,0.0,3.0,130.0,0.0
17752.0,0.92,1.0,0.0,4.0,210.0,1.0
4595.0,0.926,1.0,0.0,3.0,90.0,0.0
6943.0,0.624,1.0,0.0,3.0,126.0,0.0
18033.0,0.92,1.0,1.0,3.0,91.0,1.0
6121.0,0.866,1.0,0.0,5.0,116.0,1.0
20222.0,0.924,1.0,0.0,2.0,82.0,1.0
7146.0,0.92,1.0,0.0,3.0,64.0,0.0
19769.0,0.926,0.0,0.0,2.0,28.0,0.0
22515.0,0.92,0.0,1.0,2.0,44.0,0.0
24126.0,0.624,1.0,0.0,3.0,66.0,0.0
14528.0,0.887,0.0,0.0,2.0,11.0,0.0
19859.0,0.887,0.0,0.0,4.0,3.0,1.0
6009.0,0.924,1.0,0.0,4.0,35.0,0.0
3809.0,0.843,0.0,1.0,2.0,35.0,0.0
32214.0,0.727,1.0,0.0,4.0,85.0,0.0
12367.0,0.698,1.0,0.0,3.0,2.0,0.0
26040.0,0.754,0.0,0.0,2.0,148.0,1.0
4349.0,0.92,0.0,0.0,1.0,99.0,0.0
13670.0,0.92,1.0,0.0,4.0,4.0,0.0
1117.0,0.92,0.0,1.0,3.0,28.0,1.0
25332.0,0.884,1.0,1.0,4.0,15.0,0.0
7352.0,0.887,1.0,0.0,3.0,16.0,0.0
7143.0,0.92,1.0,0.0,3.0,17.0,0.0
23239.0,0.848,0.0,0.0,3.0,18.0,0.0
30075.0,0.55,1.0,1.0,3.0,74.0,1.0
3650.0,0.698,1.0,1.0,3.0,17.0,0.0
2218.0,0.91,1.0,0.0,3.0,105.0,0.0
5321.0,0.855,0.0,1.0,2.0,12.0,0.0
16696.0,0.92,1.0,0.0,3.0,9.0,0.0
21354.0,0.926,0.0,0.0,5.0,9.0,0.0
17770.0,0.682,1.0,0.0,4.0,41.0,0.0
23342.0,0.698,1.0,1.0,3.0,56.0,0.0
447.0,0.624,1.0,0.0,3.0,101.0,1.0
22862.0,0.802,1.0,0.0,3.0,130.0,1.0
26242.0,0.92,1.0,0.0,3.0,91.0,0.0
32481.0,0.903,0.0,0.0,3.0,25.0,1.0
28129.0,0.924,1.0,0.0,4.0,150.0,0.0
6059.0,0.92,1.0,0.0,3.0,60.0,0.0
28205.0,0.92,1.0,1.0,3.0,80.0,0.0
9306.0,0.855,1.0,0.0,4.0,96.0,1.0
3285.0,0.804,1.0,1.0,2.0,69.0,0.0
7651.0,0.6890000000000001,0.0,1.0,2.0,11.0,0.0
16191.0,0.691,1.0,0.0,3.0,40.0,1.0
12614.0,0.899,0.0,1.0,3.0,70.0,1.0
1686.0,0.92,0.0,1.0,3.0,42.0,1.0
22551.0,0.926,1.0,0.0,3.0,5.0,0.0
26356.0,0.92,0.0,0.0,5.0,79.0,0.0
17897.0,0.924,1.0,0.0,3.0,36.0,0.0
9371.0,0.939,1.0,0.0,3.0,26.0,0.0
12411.0,0.939,0.0,1.0,3.0,145.0,0.0
25405.0,0.92,1.0,0.0,3.0,35.0,0.0
22562.0,0.855,1.0,0.0,5.0,92.0,0.0
2450.0,0.624,1.0,1.0,3.117910815545197,107.0,1.0
20652.0,0.698,1.0,0.0,5.0,74.0,0.0
8976.0,0.762,1.0,1.0,3.0,58.0,0.0
23148.0,0.92,0.0,1.0,2.0,53.0,1.0
29014.0,0.926,1.0,0.0,4.0,33.0,0.0
17229.0,0.624,1.0,1.0,3.0,3.0,1.0
29657.0,0.92,0.0,1.0,3.0,15.0,0.0
636.0,0.92,1.0,0.0,3.0,10.0,0.0
10794.0,0.624,0.0,0.0,4.0,57.0,1.0
14387.0,0.92,0.0,1.0,3.0,92.0,0.0
12260.0,0.897,1.0,0.0,4.0,216.0,0.0
32467.0,0.923,1.0,0.0,3.0,45.0,0.0
16709.0,0.691,0.0,1.0,2.0,151.0,1.0
12457.0,0.855,1.0,0.0,4.0,102.0,1.0
1014.0,0.743,1.0,0.0,3.0,166.0,0.0
16190.0,0.804,0.0,0.0,3.0,38.0,0.0
12907.0,0.92,1.0,0.0,3.0,52.0,0.0
4164.0,0.92,1.0,0.0,3.0,100.0,0.0
30552.0,0.92,0.0,1.0,3.0,56.0,1.0
2603.0,0.7759999999999999,1.0,0.0,2.0,28.0,0.0
16846.0,0.92,0.0,0.0,3.0,31.0,0.0
1662.0,0.92,1.0,1.0,3.0,34.0,1.0
6228.0,0.8270000000000001,1.0,0.0,3.0,188.0,0.0
26307.0,0.878,1.0,0.0,3.0,111.0,0.0
28580.0,0.762,1.0,1.0,4.0,41.0,0.0
12655.0,0.926,0.0,1.0,2.0,108.0,0.0
21385.0,0.913,1.0,0.0,3.0,10.0,0.0
6345.0,0.926,1.0,0.0,4.0,16.0,0.0
21893.0,0.897,1.0,0.0,4.0,26.0,0.0
16341.0,0.624,0.0,1.0,3.0,158.0,0.0
30008.0,0.92,1.0,0.0,3.0,2.0,0.0
4617.0,0.865,1.0,1.0,3.0,92.0,0.0
17314.0,0.55,0.0,0.0,2.0,29.0,1.0
29756.0,0.878,1.0,1.0,3.0,99.0,1.0
32879.0,0.92,0.0,0.0,3.0,48.0,1.0
24072.0,0.895,1.0,0.0,3.0,55.0,0.0
23597.0,0.939,1.0,1.0,5.0,50.0,0.0
15847.0,0.92,1.0,0.0,4.0,70.0,0.0
23559.0,0.855,1.0,0.0,3.0,76.0,1.0
5735.0,0.843,1.0,0.0,3.0,170.0,0.0
26776.0,0.555,0.0,1.0,3.0,58.0,0.0
23520.0,0.624,1.0,0.0,3.0,12.0,1.0
31657.0,0.527,1.0,0.0,3.0,40.0,1.0
9761.0,0.91,1.0,0.0,4.0,51.0,0.0
9721.0,0.92,1.0,0.0,4.0,50.0,1.0
30895.0,0.897,1.0,0.0,4.0,160.0,0.0
29372.0,0.698,1.0,0.0,3.2501874346371578,15.0,0.0
27132.0,0.92,0.0,1.0,3.0,8.0,1.0
11005.0,0.698,1.0,0.22074432230110197,3.0,40.0,0.0
1707.0,0.92,1.0,0.0,2.0,42.0,0.0
25034.0,0.624,0.0,0.0,3.0,9.0,0.0
22541.0,0.624,0.0,1.0,4.0,34.0,0.0
27052.0,0.899,1.0,0.0,3.0,96.0,0.0
24454.0,0.624,0.0,1.0,2.0,32.0,0.0
24014.0,0.563,1.0,0.0,4.0,103.0,1.0
9555.0,0.804,1.0,0.0,3.0,55.0,0.0
17816.0,0.893,1.0,0.0,3.0,55.0,0.0
10916.0,0.92,1.0,0.0,3.0,15.0,0.0
9458.0,0.794,1.0,0.0,3.0,34.0,0.0
28284.0,0.804,1.0,0.0,3.0,76.0,0.0
11464.0,0.624,1.0,0.0,3.0,13.0,1.0
5926.0,0.903,1.0,0.0,4.0,12.0,0.0
494.0,0.92,1.0,0.0,3.0,24.0,0.0
12146.0,0.836,1.0,0.0,4.0,28.0,0.0
5787.0,0.913,1.0,0.0,3.0,45.0,0.0
14704.0,0.926,1.0,0.0,3.0,42.0,0.0
3540.0,0.884,1.0,1.0,3.0,69.0,0.0
27651.0,0.91,0.0,0.0,3.0,196.0,0.0
9253.0,0.897,0.0,1.0,3.0,128.0,0.0
16218.0,0.903,0.0,0.0,4.0,18.0,0.0
15245.0,0.92,1.0,0.0,5.0,22.0,0.0
13109.0,0.92,1.0,1.0,3.0,40.0,1.0
16620.0,0.698,1.0,0.0,3.0,32.0,1.0
5687.0,0.899,1.0,0.0,3.0,20.0,0.0
27725.0,0.92,1.0,0.0,3.0,33.0,1.0
7566.0,0.624,1.0,0.0,3.0,3.0,0.0
10303.0,0.92,1.0,1.0,4.0,139.0,0.0
15810.0,0.92,1.0,0.0,3.0,29.0,0.0
30548.0,0.92,1.0,0.0,3.0,62.0,1.0
21509.0,0.624,1.0,0.0,3.0,72.0,1.0
5460.0,0.897,1.0,0.0,4.0,52.0,0.0
28273.0,0.926,1.0,0.0,2.0,25.0,0.0
20378.0,0.92,0.0,1.0,3.0,152.0,1.0
29402.0,0.92,0.0,1.0,3.0,10.0,0.0
23474.0,0.89,0.0,0.525742273733975,2.0,21.0,0.0
22548.0,0.903,1.0,0.0,3.0,174.0,1.0
98.0,0.91,0.0,0.0,3.0,40.0,0.0
6105.0,0.92,1.0,1.0,3.0,43.0,0.0
23869.0,0.624,1.0,0.0,4.0,13.0,1.0
28409.0,0.92,1.0,0.14114409745621725,3.0,87.0,0.0
25618.0,0.924,1.0,0.0,4.0,102.0,0.0
32459.0,0.926,0.0,1.0,3.0,16.0,0.0
11893.0,0.92,1.0,0.0,4.0,52.0,0.0
4051.0,0.7759999999999999,1.0,0.0,3.0,20.0,0.0
16523.0,0.624,1.0,0.0,4.0,51.0,1.0
1165.0,0.92,1.0,0.0,4.0,37.0,0.0
10090.0,0.887,0.0,1.0,2.0,82.0,0.0
14711.0,0.7659999999999999,1.0,0.0,3.0,58.0,0.0
21164.0,0.91,0.0,0.0,2.0,52.0,0.0
6430.0,0.92,1.0,0.0,3.0,81.0,0.0
32463.0,0.893,1.0,0.0,3.0,10.0,0.0
30477.0,0.55,1.0,0.0,3.0,25.0,0.0
2707.0,0.91,1.0,0.0,3.0,50.0,0.0
25083.0,0.897,1.0,0.0,4.0,96.0,0.0
503.0,0.855,1.0,1.0,2.0,53.0,0.0
27607.0,0.7959999999999999,1.0,0.0,3.0,25.0,0.0
25915.0,0.923,1.0,0.0,3.0,40.0,0.0
30308.0,0.743,1.0,0.0,4.0,28.0,0.0
29607.0,0.924,1.0,0.0,3.0,43.0,0.0
13796.0,0.6659999999999999,1.0,0.0,3.0,86.0,0.0
28272.0,0.698,1.0,1.0,3.066385646196579,77.0,0.0
26345.0,0.92,1.0,0.0,3.0,163.0,0.0
5679.0,0.92,1.0,0.0,3.0,248.0,1.0
4435.0,0.624,1.0,0.0,3.0,31.0,0.0
19920.0,0.926,1.0,0.0,4.0,38.0,0.0
28644.0,0.926,0.0,1.0,4.0,83.0,0.0
8481.0,0.92,1.0,0.0,4.0,28.0,0.0
29166.0,0.923,1.0,0.0,3.0,69.0,0.0
8040.0,0.925,1.0,0.0,3.0,57.0,0.0
14948.0,0.884,1.0,0.0,3.0,19.0,0.0
15093.0,0.92,1.0,0.0,3.0,18.0,0.0
16381.0,0.897,1.0,1.0,3.0,46.0,0.0
3824.0,0.92,1.0,0.0,4.0,26.0,0.0
15858.0,0.926,1.0,0.0,3.0,82.0,0.0
6596.0,0.804,0.0,0.0,3.0,43.0,1.0
27630.0,0.8270000000000001,0.0,1.0,3.0,8.0,1.0
31058.0,0.92,1.0,1.0,4.0,34.0,0.0
32560.0,0.897,1.0,0.0,3.216336946565179,180.0,0.0
12987.0,0.92,0.0,0.0,3.0,8.0,1.0
25022.0,0.624,1.0,0.0,4.0,50.0,0.0
20547.0,0.698,0.0,1.0,2.0,47.0,1.0
27795.0,0.92,0.0,0.0,1.0,336.0,0.0
29088.0,0.92,1.0,0.0,4.0,51.0,0.0
5538.0,0.92,0.0,0.0,3.0,67.0,1.0
18146.0,0.887,1.0,1.0,3.0,79.0,0.0
22883.0,0.754,1.0,0.0,3.0,89.0,0.0
1461.0,0.926,1.0,1.0,2.0,43.0,0.0
31735.0,0.92,1.0,0.0,3.0,222.0,0.0
8080.0,0.624,0.0,0.0,4.0,28.0,1.0
26930.0,0.8270000000000001,1.0,0.0,3.0,55.0,0.0
11372.0,0.92,1.0,0.0,3.0,17.0,0.0
13937.0,0.887,1.0,0.0,3.0,69.0,0.0
24522.0,0.866,1.0,0.0,3.0,10.0,0.0
25159.0,0.794,1.0,0.0,4.0,4.0,0.0
3263.0,0.92,1.0,0.0,4.0,22.0,1.0
10035.0,0.91,1.0,0.0,3.0,155.0,0.0
7390.0,0.939,1.0,0.0,3.0,18.0,0.0
26544.0,0.926,0.0,1.0,3.0,28.0,1.0
32322.0,0.804,0.0,1.0,3.0,5.0,1.0
21083.0,0.698,1.0,0.0,3.0,42.0,0.0
13254.0,0.91,1.0,0.0,3.0,4.0,0.0
29267.0,0.887,1.0,0.0,3.0,90.0,0.0
8129.0,0.8270000000000001,1.0,0.0,5.0,18.0,0.0
18631.0,0.624,1.0,1.0,4.0,7.0,1.0
23833.0,0.624,1.0,0.0,3.0,45.0,1.0
6656.0,0.624,1.0,0.0,4.0,21.0,1.0
14602.0,0.624,0.0,0.0,4.0,156.0,1.0
11891.0,0.91,1.0,0.0,4.0,77.0,0.0
30379.0,0.6890000000000001,1.0,0.0,3.0,122.0,0.0
3136.0,0.923,0.0,0.0,3.0,84.0,0.0
13747.0,0.926,0.0,0.0,4.0,40.0,0.0
29271.0,0.923,1.0,1.0,3.0,70.0,1.0
21325.0,0.897,1.0,0.0,4.0,88.0,1.0
8357.0,0.884,1.0,0.0,4.0,153.0,0.0
30948.0,0.926,0.0,1.0,2.0,160.0,0.0
22531.0,0.897,1.0,0.0,4.0,16.0,0.0
21085.0,0.527,1.0,0.0,3.0,45.0,0.0
20649.0,0.91,1.0,0.0,4.0,69.0,0.0
25393.0,0.92,1.0,0.0,2.0,119.0,0.0
2878.0,0.887,1.0,0.0,4.0,53.0,1.0
24347.0,0.624,1.0,0.0,3.0,9.0,1.0
13058.0,0.92,0.0,1.0,3.0,116.0,1.0
10613.0,0.8270000000000001,1.0,0.0,4.0,26.0,0.0
20265.0,0.8959999999999999,0.0,0.0,4.0,9.0,1.0
24897.0,0.925,1.0,0.0,3.0,78.0,0.0
29152.0,0.92,1.0,0.0,3.0,50.0,0.0
21321.0,0.698,0.0,1.0,4.0,20.0,0.0
21411.0,0.926,1.0,0.0,3.0,47.0,0.0
32170.0,0.92,1.0,1.0,3.0,56.0,0.0
24678.0,0.91,0.0,0.0,2.0,125.0,0.0
29895.0,0.92,1.0,0.0,3.0,50.0,0.0
18608.0,0.624,1.0,0.0,3.0,130.0,1.0
9048.0,0.624,0.0,1.0,3.0,58.0,1.0
2083.0,0.92,1.0,0.0,3.0,19.0,0.0
29856.0,0.923,1.0,0.0,4.0,46.0,0.0
22061.0,0.624,1.0,0.0,3.0,78.0,0.0
19057.0,0.939,1.0,0.0,3.0,96.0,0.0
12885.0,0.579,1.0,0.0,3.0,20.0,1.0
10264.0,0.92,1.0,0.0,3.0,30.0,0.0
6130.0,0.836,0.0,0.0,2.945673181471315,156.0,0.0
8636.0,0.91,1.0,0.0,3.0,162.0,0.0
3045.0,0.924,1.0,0.0,3.0,29.0,0.0
32763.0,0.91,0.0,1.0,2.0,32.0,0.0
27509.0,0.897,1.0,0.0,5.0,52.0,0.0
20330.0,0.92,0.0,1.0,2.0,21.0,0.0
25511.0,0.915,1.0,0.0,3.0,68.0,0.0
6170.0,0.884,1.0,0.0,4.0,31.0,0.0
18044.0,0.926,0.0,1.0,2.0,50.0,0.0
5733.0,0.624,1.0,1.0,3.0,13.0,1.0
11571.0,0.897,0.0,0.5192254359068578,2.0,55.0,0.0
20129.0,0.92,1.0,0.0,3.0,109.0,1.0
22416.0,0.624,1.0,1.0,4.0,6.0,1.0
9724.0,0.92,1.0,0.0,3.0,54.0,0.0
12813.0,0.897,1.0,0.0,3.0,152.0,0.0
11934.0,0.92,1.0,0.0,3.0,101.0,1.0
14957.0,0.92,0.0,0.4507358522513374,2.8876554845464537,68.0,0.0
12658.0,0.698,1.0,0.0,3.25358940784868,52.0,0.0
4181.0,0.91,0.0,0.0,3.0,16.0,0.0
30192.0,0.624,1.0,0.0,3.0,4.0,0.0
22356.0,0.939,1.0,0.0,4.0,53.0,1.0
19170.0,0.92,1.0,0.0,3.0,45.0,0.0
18778.0,0.91,1.0,0.0,3.0,66.0,0.0
21856.0,0.926,1.0,0.0,4.0,138.0,0.0
8222.0,0.89,1.0,1.0,3.0,31.0,0.0
6934.0,0.624,1.0,0.0,4.0,15.0,1.0
24762.0,0.92,1.0,0.0,1.0,31.0,0.0
20934.0,0.92,0.0,1.0,3.0,2.0,1.0
25066.0,0.698,1.0,0.0,3.0,72.0,0.0
9784.0,0.92,1.0,0.0,3.0,9.0,0.0
26517.0,0.92,1.0,0.0,3.0,58.0,1.0
21598.0,0.926,1.0,0.0,3.2458352676405764,97.0,0.0
4489.0,0.6890000000000001,1.0,0.0,3.0,135.0,0.0
2788.0,0.754,1.0,0.0,3.0,24.0,1.0
18069.0,0.682,1.0,0.0,3.0,31.0,0.0
17531.0,0.698,1.0,1.0,4.0,116.0,1.0
13705.0,0.897,1.0,0.0,4.0,102.0,0.0
32064.0,0.921,0.0,1.0,3.0,48.0,0.0
29865.0,0.897,1.0,0.0,3.0,36.0,0.0
28622.0,0.6659999999999999,1.0,0.0,3.2234117349721965,122.0,0.0
99.0,0.92,0.0,0.0,4.0,56.0,1.0
27549.0,0.92,1.0,0.0,3.0,62.0,0.0
31170.0,0.866,1.0,0.0,3.0,143.0,0.0
21626.0,0.55,1.0,0.0,3.0,30.0,1.0
30861.0,0.855,1.0,1.0,3.0,25.0,0.0
16019.0,0.92,1.0,0.0,3.0,10.0,1.0
8902.0,0.92,0.0,0.0,2.979005122554548,25.0,0.0
16204.0,0.92,1.0,0.0,4.0,73.0,1.0
18970.0,0.624,0.0,0.0,4.0,28.0,0.0
7938.0,0.624,0.0,1.0,3.0,19.0,1.0
1979.0,0.624,0.0,1.0,4.0,5.0,1.0
25994.0,0.91,1.0,0.0,3.0,24.0,0.0
11017.0,0.55,1.0,1.0,3.0,106.0,0.0
9284.0,0.855,0.0,1.0,3.0,54.0,1.0
1060.0,0.92,1.0,0.0,3.0,24.0,0.0
6763.0,0.887,1.0,1.0,3.0,116.0,0.0
1964.0,0.698,0.0,1.0,2.0,64.0,0.0
4710.0,0.624,0.0,1.0,3.0,51.0,0.0
31323.0,0.92,1.0,0.0,4.0,40.0,0.0
2807.0,0.91,1.0,0.0,3.0,26.0,0.0
32255.0,0.899,1.0,0.14708909064240228,3.0,28.0,0.0
19092.0,0.698,1.0,0.0,4.0,178.0,0.0
26193.0,0.555,0.0,1.0,3.0,102.0,1.0
4639.0,0.836,1.0,0.0,4.0,124.0,0.0
12853.0,0.897,1.0,0.0,4.0,34.0,0.0
7.0,0.897,1.0,1.0,4.0,18.0,0.0
15575.0,0.926,1.0,0.0,4.0,16.0,0.0
11163.0,0.92,1.0,0.0,3.0,158.0,0.0
2527.0,0.924,0.0,1.0,2.0,102.0,1.0
17797.0,0.899,1.0,0.0,4.0,37.0,0.0
5163.0,0.92,1.0,0.0,3.0,3.0,1.0
28889.0,0.926,1.0,0.0,3.287414999510115,80.0,1.0
1011.0,0.92,0.0,1.0,3.0,31.0,1.0
4923.0,0.624,1.0,0.0,3.0,59.0,1.0
21447.0,0.624,1.0,0.0,3.0,4.0,1.0
31357.0,0.855,1.0,0.0,4.0,50.0,0.0
33133.0,0.92,1.0,0.0,3.0,82.0,0.0
6306.0,0.92,1.0,0.0,3.0,90.0,0.0
15204.0,0.92,1.0,1.0,3.0,88.0,0.0
23532.0,0.92,0.0,0.0,2.9630758318578017,46.0,0.0
16300.0,0.624,1.0,1.0,4.0,28.0,1.0
15428.0,0.698,1.0,1.0,3.0,56.0,0.0
2204.0,0.91,1.0,0.0,3.0,29.0,0.0
17455.0,0.924,1.0,0.0,3.0,36.0,0.0
26090.0,0.897,1.0,1.0,4.0,19.0,0.0
1413.0,0.92,0.0,0.0,1.0,35.0,0.0
30757.0,0.624,1.0,0.0,4.0,44.0,1.0
4684.0,0.899,0.0,1.0,3.0,28.0,0.0
18772.0,0.897,1.0,0.0,4.0,55.0,0.0
19902.0,0.91,1.0,0.0,3.0,148.0,1.0
16301.0,0.802,1.0,0.0,3.0,19.0,0.0
32428.0,0.624,1.0,1.0,4.0,16.0,1.0
25853.0,0.855,1.0,0.0,4.0,112.0,0.0
1187.0,0.855,1.0,0.0,4.0,10.0,0.0
27645.0,0.92,1.0,0.0,3.0,76.0,1.0
7010.0,0.7759999999999999,1.0,0.0,3.0,4.0,0.0
24963.0,0.624,1.0,0.0,3.2444549344134446,39.0,0.0
14902.0,0.856,1.0,1.0,3.0,18.0,1.0
28953.0,0.794,0.0,0.0,3.0,7.0,1.0
12719.0,0.887,1.0,0.0,2.0,45.0,0.0
8383.0,0.926,1.0,0.0,4.0,106.0,0.0
28677.0,0.92,1.0,0.13420267761037585,3.0,2.0,0.0
14148.0,0.754,1.0,0.0,4.0,92.0,0.0
6766.0,0.836,1.0,0.0,3.0,25.0,0.0
16338.0,0.624,1.0,0.0,3.0,88.0,0.0
13760.0,0.5579999999999999,1.0,0.0,3.0,26.0,1.0
19481.0,0.924,0.0,0.0,4.0,8.0,0.0
17544.0,0.754,0.0,1.0,3.0,39.0,1.0
21776.0,0.926,1.0,0.0,3.0,72.0,0.0
19910.0,0.754,1.0,1.0,3.0,290.0,1.0
13290.0,0.727,1.0,0.27358797452766614,3.0,122.0,1.0
9074.0,0.92,1.0,0.0,3.0,48.0,1.0
28793.0,0.8270000000000001,0.0,1.0,2.0,214.0,0.0
19113.0,0.926,0.0,0.0,1.0,19.0,0.0
21437.0,0.738,0.0,0.0,5.0,50.0,1.0
17507.0,0.92,0.0,0.0,3.0,49.0,1.0
11843.0,0.91,1.0,0.0,3.0,107.0,0.0
22782.0,0.893,0.0,1.0,4.0,35.0,0.0
21875.0,0.579,0.0,0.5918426626661719,2.859497704130347,4.0,0.0
22664.0,0.804,0.0,0.5560168947647962,3.0,16.0,1.0
28553.0,0.92,0.0,0.0,4.0,8.0,0.0
2963.0,0.624,0.0,0.0,2.0,23.0,0.0
17201.0,0.624,1.0,0.0,3.0,2.0,1.0
33228.0,0.92,1.0,0.0,3.0,43.0,0.0
32050.0,0.624,1.0,0.0,4.0,100.0,0.0
31780.0,0.926,0.0,0.0,3.0,198.0,0.0
3457.0,0.92,1.0,0.0,3.0,50.0,0.0
16636.0,0.897,1.0,0.0,4.0,24.0,0.0
27346.0,0.92,1.0,1.0,3.0,8.0,0.0
1282.0,0.92,0.0,1.0,3.0,21.0,0.0
33282.0,0.624,1.0,0.0,3.2246238102811655,272.0,1.0
5193.0,0.899,1.0,0.0,3.0,144.0,0.0
11737.0,0.92,0.0,0.0,4.0,80.0,0.0
1545.0,0.92,1.0,0.0,3.0,55.0,0.0
4554.0,0.624,0.0,1.0,4.0,55.0,1.0
7830.0,0.743,1.0,0.0,4.0,31.0,0.0
24136.0,0.624,0.0,1.0,4.0,134.0,0.0
4014.0,0.92,1.0,0.0,3.0,22.0,0.0
24999.0,0.893,0.0,0.0,4.0,14.0,0.0
18168.0,0.878,1.0,0.0,3.0,30.0,0.0
28241.0,0.92,1.0,0.0,3.0,77.0,0.0
1901.0,0.624,1.0,0.0,3.0,40.0,1.0
9477.0,0.887,1.0,0.0,3.0,218.0,0.0
5407.0,0.698,0.0,1.0,3.0,117.0,0.0
27048.0,0.92,1.0,0.0,3.0,41.0,0.0
13752.0,0.884,1.0,0.0,4.0,15.0,0.0
6214.0,0.802,0.0,0.0,2.0,35.0,0.0
19206.0,0.92,1.0,0.0,3.0,15.0,0.0
14747.0,0.893,0.0,1.0,2.0,30.0,0.0
24342.0,0.848,0.0,0.0,3.0,60.0,0.0
4772.0,0.92,1.0,0.0,3.0,14.0,0.0
584.0,0.727,1.0,0.0,3.0,168.0,1.0
18807.0,0.8959999999999999,1.0,0.0,4.0,65.0,0.0
10101.0,0.897,1.0,1.0,4.0,105.0,0.0
14535.0,0.926,1.0,0.0,4.0,43.0,0.0
29235.0,0.8270000000000001,0.0,0.0,5.0,16.0,0.0
22687.0,0.624,1.0,1.0,3.0,131.0,0.0
23621.0,0.92,0.0,1.0,2.0,55.0,1.0
1505.0,0.6890000000000001,1.0,1.0,3.0,30.0,0.0
30988.0,0.74,1.0,0.0,3.0,28.0,0.0
7870.0,0.924,1.0,0.0,3.0,19.0,0.0
14020.0,0.847,1.0,0.0,4.0,59.0,0.0
16443.0,0.624,1.0,1.0,3.0,106.0,0.0
29542.0,0.624,1.0,1.0,4.0,26.0,1.0
32715.0,0.92,1.0,0.0,3.0,2.0,0.0
15647.0,0.516,0.0,0.0,3.0,46.0,1.0
8957.0,0.563,1.0,0.0,3.0,54.0,1.0
12938.0,0.5579999999999999,1.0,1.0,3.0,64.0,1.0
968.0,0.92,1.0,1.0,4.0,35.0,0.0
33149.0,0.555,1.0,0.0,4.0,25.0,0.0
16305.0,0.624,0.0,1.0,3.0,74.0,0.0
28162.0,0.92,1.0,0.0,3.0,72.0,0.0
13935.0,0.92,1.0,0.0,3.0,5.0,1.0
19379.0,0.939,1.0,0.0,3.0,26.0,0.0
8143.0,0.624,0.0,1.0,3.0,66.0,1.0
28417.0,0.92,1.0,1.0,3.0,157.0,1.0
12001.0,0.7659999999999999,1.0,0.0,4.0,112.0,0.0
3257.0,0.91,1.0,0.0,4.0,88.0,1.0
28046.0,0.775,1.0,0.0,3.0,96.0,1.0
1534.0,0.92,1.0,1.0,3.0,19.0,1.0
31961.0,0.91,0.0,0.0,4.0,63.0,1.0
1337.0,0.924,0.0,1.0,3.0,53.0,0.0
9096.0,0.92,0.0,0.0,3.0,28.0,1.0
32904.0,0.913,1.0,0.0,3.0,54.0,0.0
19115.0,0.926,1.0,0.0,2.0,106.0,0.0
29998.0,0.92,1.0,0.0,3.0,16.0,0.0
6120.0,0.91,1.0,0.0,3.0,45.0,0.0
12727.0,0.804,1.0,0.0,4.0,2.0,0.0
18066.0,0.91,1.0,0.0,2.0,166.0,0.0
30193.0,0.897,1.0,0.0,3.0,96.0,0.0
16159.0,0.91,1.0,0.0,4.0,112.0,0.0
14930.0,0.895,0.0,1.0,4.0,94.0,0.0
4885.0,0.939,0.0,0.0,2.0,56.0,0.0
32111.0,0.804,0.0,1.0,2.0,15.0,0.0
9686.0,0.92,1.0,0.0,3.0,15.0,0.0
10965.0,0.92,1.0,1.0,3.0,56.0,0.0
15606.0,0.836,1.0,0.0,3.0,130.0,0.0
22383.0,0.804,0.0,1.0,2.0,64.0,0.0
